-1,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
296,FAC. INFORMATICA,78922,2018-01-13 09:00,8,0,0,8,8,3.1A,618.58
297,FAC. INFORMATICA,78922,2018-01-13 10:00,8,0,0,8,8,3.1A,618.58
298,FAC. INFORMATICA,78922,2018-01-13 11:00,8,0,0,8,8,3.1A,618.58
299,FAC. INFORMATICA,78922,2018-01-13 12:00,8,0,0,8,8,3.1A,618.58
300,FAC. INFORMATICA,78922,2018-01-13 13:00,8,0,0,8,8,3.1A,618.58
301,FAC. INFORMATICA,78922,2018-01-13 14:00,9,0,0,9,9,3.1A,618.58
302,FAC. INFORMATICA,78922,2018-01-13 15:00,9,0,0,9,9,3.1A,618.58
303,FAC. INFORMATICA,78922,2018-01-13 16:00,9,0,0,9,9,3.1A,618.58
304,FAC. INFORMATICA,78922,2018-01-13 17:00,9,0,0,9,9,3.1A,618.58
305,FAC. INFORMATICA,78922,2018-01-13 18:00,8,0,0,8,8,3.1A,618.58
306,FAC. INFORMATICA,78922,2018-01-13 19:00,4,0,0,4,4,3.1A,618.58
307,FAC. INFORMATICA,78922,2018-01-13 20:00,4,0,0,4,4,3.1A,618.58
308,FAC. INFORMATICA,78922,2018-01-13 21:00,4,0,0,4,4,3.1A,618.58
309,FAC. INFORMATICA,78922,2018-01-13 22:00,4,0,0,4,4,3.1A,618.58
310,FAC. INFORMATICA,78922,2018-01-13 23:00,3,0,0,3,3,3.1A,618.58
311,FAC. INFORMATICA,78922,2018-01-14 00:00,3,0,0,3,3,3.1A,618.58
312,FAC. INFORMATICA,78922,2018-01-14 01:00,9,0,0,9,9,3.1A,618.58
313,FAC. INFORMATICA,78922,2018-01-14 02:00,9,0,0,9,9,3.1A,618.58
314,FAC. INFORMATICA,78922,2018-01-14 03:00,9,0,0,9,9,3.1A,618.58
315,FAC. INFORMATICA,78922,2018-01-14 04:00,9,0,0,9,9,3.1A,618.58
316,FAC. INFORMATICA,78922,2018-01-14 05:00,9,0,0,9,9,3.1A,618.58
317,FAC. INFORMATICA,78922,2018-01-14 06:00,9,0,0,9,9,3.1A,618.58
318,FAC. INFORMATICA,78922,2018-01-14 07:00,8,0,0,8,8,3.1A,618.58
319,FAC. INFORMATICA,78922,2018-01-14 08:00,8,0,0,8,8,3.1A,618.58
320,FAC. INFORMATICA,78922,2018-01-14 09:00,8,0,0,8,8,3.1A,618.58
321,FAC. INFORMATICA,78922,2018-01-14 10:00,8,0,0,8,8,3.1A,618.58
322,FAC. INFORMATICA,78922,2018-01-14 11:00,9,0,0,9,9,3.1A,618.58
323,FAC. INFORMATICA,78922,2018-01-14 12:00,8,0,0,8,8,3.1A,618.58
324,FAC. INFORMATICA,78922,2018-01-14 13:00,8,0,0,8,8,3.1A,618.58
325,FAC. INFORMATICA,78922,2018-01-14 14:00,8,0,0,8,8,3.1A,618.58
326,FAC. INFORMATICA,78922,2018-01-14 15:00,9,0,0,9,9,3.1A,618.58
327,FAC. INFORMATICA,78922,2018-01-14 16:00,8,0,0,8,8,3.1A,618.58
328,FAC. INFORMATICA,78922,2018-01-14 17:00,8,0,0,8,8,3.1A,618.58
329,FAC. INFORMATICA,78922,2018-01-14 18:00,8,0,0,8,8,3.1A,618.58
330,FAC. INFORMATICA,78922,2018-01-14 19:00,4,0,0,4,4,3.1A,618.58
331,FAC. INFORMATICA,78922,2018-01-14 20:00,4,0,0,4,4,3.1A,618.58
332,FAC. INFORMATICA,78922,2018-01-14 21:00,4,0,0,4,4,3.1A,618.58
333,FAC. INFORMATICA,78922,2018-01-14 22:00,4,0,0,4,4,3.1A,618.58
334,FAC. INFORMATICA,78922,2018-01-14 23:00,3,0,0,3,3,3.1A,618.58
335,FAC. INFORMATICA,78922,2018-01-15 00:00,4,0,0,4,4,3.1A,618.58
336,FAC. INFORMATICA,78922,2018-01-15 01:00,7,0,0,7,7,3.1A,618.58
337,FAC. INFORMATICA,78922,2018-01-15 02:00,8,0,0,8,8,3.1A,618.58
338,FAC. INFORMATICA,78922,2018-01-15 03:00,8,0,0,8,8,3.1A,618.58
339,FAC. INFORMATICA,78922,2018-01-15 04:00,9,0,0,9,9,3.1A,618.58
340,FAC. INFORMATICA,78922,2018-01-15 05:00,8,0,0,8,8,3.1A,618.58
341,FAC. INFORMATICA,78922,2018-01-15 06:00,8,0,0,8,8,3.1A,618.58
342,FAC. INFORMATICA,78922,2018-01-15 07:00,8,0,0,8,8,3.1A,618.58
343,FAC. INFORMATICA,78922,2018-01-15 08:00,8,0,0,8,8,3.1A,618.58
344,FAC. INFORMATICA,78922,2018-01-15 09:00,3,0,0,3,3,3.1A,618.58
345,FAC. INFORMATICA,78922,2018-01-15 10:00,3,0,0,3,3,3.1A,618.58
346,FAC. INFORMATICA,78922,2018-01-15 11:00,3,0,0,3,3,3.1A,618.58
347,FAC. INFORMATICA,78922,2018-01-15 12:00,3,0,0,3,3,3.1A,618.58
348,FAC. INFORMATICA,78922,2018-01-15 13:00,3,0,0,3,3,3.1A,618.58
349,FAC. INFORMATICA,78922,2018-01-15 14:00,4,0,0,4,4,3.1A,618.58
350,FAC. INFORMATICA,78922,2018-01-15 15:00,3,0,0,3,3,3.1A,618.58
351,FAC. INFORMATICA,78922,2018-01-15 16:00,3,0,0,3,3,3.1A,618.58
352,FAC. INFORMATICA,78922,2018-01-15 17:00,3,0,0,3,3,3.1A,618.58
353,FAC. INFORMATICA,78922,2018-01-15 18:00,8,0,0,8,8,3.1A,618.58
354,FAC. INFORMATICA,78922,2018-01-15 19:00,8,0,0,8,8,3.1A,618.58
355,FAC. INFORMATICA,78922,2018-01-15 20:00,8,0,0,8,8,3.1A,618.58
356,FAC. INFORMATICA,78922,2018-01-15 21:00,9,0,0,9,9,3.1A,618.58
357,FAC. INFORMATICA,78922,2018-01-15 22:00,9,0,0,9,9,3.1A,618.58
358,FAC. INFORMATICA,78922,2018-01-15 23:00,8,0,0,8,8,3.1A,618.58
359,FAC. INFORMATICA,78922,2018-01-16 00:00,3,0,0,3,3,3.1A,618.58
360,FAC. INFORMATICA,78922,2018-01-16 01:00,9,0,0,9,9,3.1A,618.58
361,FAC. INFORMATICA,78922,2018-01-16 02:00,9,0,0,9,9,3.1A,618.58
362,FAC. INFORMATICA,78922,2018-01-16 03:00,8,0,0,8,8,3.1A,618.58
363,FAC. INFORMATICA,78922,2018-01-16 04:00,8,0,0,8,8,3.1A,618.58
364,FAC. INFORMATICA,78922,2018-01-16 05:00,9,0,0,9,9,3.1A,618.58
365,FAC. INFORMATICA,78922,2018-01-16 06:00,9,0,0,9,9,3.1A,618.58
366,FAC. INFORMATICA,78922,2018-01-16 07:00,8,0,0,8,8,3.1A,618.58
367,FAC. INFORMATICA,78922,2018-01-16 08:00,8,0,0,8,8,3.1A,618.58
368,FAC. INFORMATICA,78922,2018-01-16 09:00,4,0,0,4,4,3.1A,618.58
369,FAC. INFORMATICA,78922,2018-01-16 10:00,4,0,0,4,4,3.1A,618.58
370,FAC. INFORMATICA,78922,2018-01-16 11:00,4,0,0,4,4,3.1A,618.58
371,FAC. INFORMATICA,78922,2018-01-16 12:00,4,0,0,4,4,3.1A,618.58
372,FAC. INFORMATICA,78922,2018-01-16 13:00,4,0,0,4,4,3.1A,618.58
373,FAC. INFORMATICA,78922,2018-01-16 14:00,4,0,0,4,4,3.1A,618.58
374,FAC. INFORMATICA,78922,2018-01-16 15:00,4,0,0,4,4,3.1A,618.58
375,FAC. INFORMATICA,78922,2018-01-16 16:00,4,0,0,4,4,3.1A,618.58
376,FAC. INFORMATICA,78922,2018-01-16 17:00,3,0,0,3,3,3.1A,618.58
377,FAC. INFORMATICA,78922,2018-01-16 18:00,8,0,0,8,8,3.1A,618.58
378,FAC. INFORMATICA,78922,2018-01-16 19:00,9,0,0,9,9,3.1A,618.58
379,FAC. INFORMATICA,78922,2018-01-16 20:00,9,0,0,9,9,3.1A,618.58
380,FAC. INFORMATICA,78922,2018-01-16 21:00,9,0,0,9,9,3.1A,618.58
381,FAC. INFORMATICA,78922,2018-01-16 22:00,9,0,0,9,9,3.1A,618.58
382,FAC. INFORMATICA,78922,2018-01-16 23:00,9,0,0,9,9,3.1A,618.58
383,FAC. INFORMATICA,78922,2018-01-17 00:00,4,0,0,4,4,3.1A,618.58
384,FAC. INFORMATICA,78922,2018-01-17 01:00,9,0,0,9,9,3.1A,618.58
385,FAC. INFORMATICA,78922,2018-01-17 02:00,9,0,0,9,9,3.1A,618.58
386,FAC. INFORMATICA,78922,2018-01-17 03:00,9,0,0,9,9,3.1A,618.58
387,FAC. INFORMATICA,78922,2018-01-17 04:00,9,0,0,9,9,3.1A,618.58
388,FAC. INFORMATICA,78922,2018-01-17 05:00,9,0,0,9,9,3.1A,618.58
389,FAC. INFORMATICA,78922,2018-01-17 06:00,8,0,0,8,8,3.1A,618.58
390,FAC. INFORMATICA,78922,2018-01-17 07:00,8,0,0,8,8,3.1A,618.58
391,FAC. INFORMATICA,78922,2018-01-17 08:00,8,0,0,8,8,3.1A,618.58
392,FAC. INFORMATICA,78922,2018-01-17 09:00,3,0,0,3,3,3.1A,618.58
393,FAC. INFORMATICA,78922,2018-01-17 10:00,4,0,0,4,4,3.1A,618.58
394,FAC. INFORMATICA,78922,2018-01-17 11:00,3,0,0,3,3,3.1A,618.58
395,FAC. INFORMATICA,78922,2018-01-17 12:00,4,0,0,4,4,3.1A,618.58
396,FAC. INFORMATICA,78922,2018-01-17 13:00,4,0,0,4,4,3.1A,618.58
397,FAC. INFORMATICA,78922,2018-01-17 14:00,4,0,0,4,4,3.1A,618.58
398,FAC. INFORMATICA,78922,2018-01-17 15:00,4,0,0,4,4,3.1A,618.58
399,FAC. INFORMATICA,78922,2018-01-17 16:00,4,0,0,4,4,3.1A,618.58
400,FAC. INFORMATICA,78922,2018-01-17 17:00,4,0,0,4,4,3.1A,618.58
401,FAC. INFORMATICA,78922,2018-01-17 18:00,9,0,0,9,9,3.1A,618.58
402,FAC. INFORMATICA,78922,2018-01-17 19:00,9,0,0,9,9,3.1A,618.58
403,FAC. INFORMATICA,78922,2018-01-17 20:00,9,0,0,9,9,3.1A,618.58
404,FAC. INFORMATICA,78922,2018-01-17 21:00,9,0,0,9,9,3.1A,618.58
405,FAC. INFORMATICA,78922,2018-01-17 22:00,8,0,0,8,8,3.1A,618.58
406,FAC. INFORMATICA,78922,2018-01-17 23:00,9,0,0,9,9,3.1A,618.58
407,FAC. INFORMATICA,78922,2018-01-18 00:00,4,0,0,4,4,3.1A,618.58
408,FAC. INFORMATICA,78922,2018-01-18 01:00,8,0,0,8,8,3.1A,618.58
409,FAC. INFORMATICA,78922,2018-01-18 02:00,8,0,0,8,8,3.1A,618.58
410,FAC. INFORMATICA,78922,2018-01-18 03:00,9,0,0,9,9,3.1A,618.58
411,FAC. INFORMATICA,78922,2018-01-18 04:00,8,0,0,8,8,3.1A,618.58
412,FAC. INFORMATICA,78922,2018-01-18 05:00,9,0,0,9,9,3.1A,618.58
413,FAC. INFORMATICA,78922,2018-01-18 06:00,9,0,0,9,9,3.1A,618.58
414,FAC. INFORMATICA,78922,2018-01-18 07:00,8,0,0,8,8,3.1A,618.58
415,FAC. INFORMATICA,78922,2018-01-18 08:00,8,0,0,8,8,3.1A,618.58
416,FAC. INFORMATICA,78922,2018-01-18 09:00,3,0,0,3,3,3.1A,618.58
417,FAC. INFORMATICA,78922,2018-01-18 10:00,3,0,0,3,3,3.1A,618.58
418,FAC. INFORMATICA,78922,2018-01-18 11:00,3,0,0,3,3,3.1A,618.58
419,FAC. INFORMATICA,78922,2018-01-18 12:00,3,0,0,3,3,3.1A,618.58
420,FAC. INFORMATICA,78922,2018-01-18 13:00,3,0,0,3,3,3.1A,618.58
421,FAC. INFORMATICA,78922,2018-01-18 14:00,4,0,0,4,4,3.1A,618.58
422,FAC. INFORMATICA,78922,2018-01-18 15:00,4,0,0,4,4,3.1A,618.58
423,FAC. INFORMATICA,78922,2018-01-18 16:00,4,0,0,4,4,3.1A,618.58
424,FAC. INFORMATICA,78922,2018-01-18 17:00,3,0,0,3,3,3.1A,618.58
425,FAC. INFORMATICA,78922,2018-01-18 18:00,8,0,0,8,8,3.1A,618.58
426,FAC. INFORMATICA,78922,2018-01-18 19:00,8,0,0,8,8,3.1A,618.58
427,FAC. INFORMATICA,78922,2018-01-18 20:00,9,0,0,9,9,3.1A,618.58
428,FAC. INFORMATICA,78922,2018-01-18 21:00,9,0,0,9,9,3.1A,618.58
429,FAC. INFORMATICA,78922,2018-01-18 22:00,9,0,0,9,9,3.1A,618.58
430,FAC. INFORMATICA,78922,2018-01-18 23:00,9,0,0,9,9,3.1A,618.58
431,FAC. INFORMATICA,78922,2018-01-19 00:00,4,0,0,4,4,3.1A,618.58
432,FAC. INFORMATICA,78922,2018-01-19 01:00,8,0,0,8,8,3.1A,618.58
433,FAC. INFORMATICA,78922,2018-01-19 02:00,8,0,0,8,8,3.1A,618.58
434,FAC. INFORMATICA,78922,2018-01-19 03:00,8,0,0,8,8,3.1A,618.58
435,FAC. INFORMATICA,78922,2018-01-19 04:00,8,0,0,8,8,3.1A,618.58
436,FAC. INFORMATICA,78922,2018-01-19 05:00,8,0,0,8,8,3.1A,618.58
437,FAC. INFORMATICA,78922,2018-01-19 06:00,8,0,0,8,8,3.1A,618.58
438,FAC. INFORMATICA,78922,2018-01-19 07:00,9,0,0,9,9,3.1A,618.58
439,FAC. INFORMATICA,78922,2018-01-19 08:00,8,0,0,8,8,3.1A,618.58
440,FAC. INFORMATICA,78922,2018-01-19 09:00,3,0,0,3,3,3.1A,618.58
441,FAC. INFORMATICA,78922,2018-01-19 10:00,4,0,0,4,4,3.1A,618.58
442,FAC. INFORMATICA,78922,2018-01-19 11:00,3,0,0,3,3,3.1A,618.58
443,FAC. INFORMATICA,78922,2018-01-19 12:00,3,0,0,3,3,3.1A,618.58
444,FAC. INFORMATICA,78922,2018-01-19 13:00,3,0,0,3,3,3.1A,618.58
445,FAC. INFORMATICA,78922,2018-01-19 14:00,4,0,0,4,4,3.1A,618.58
446,FAC. INFORMATICA,78922,2018-01-19 15:00,4,0,0,4,4,3.1A,618.58
447,FAC. INFORMATICA,78922,2018-01-19 16:00,4,0,0,4,4,3.1A,618.58
448,FAC. INFORMATICA,78922,2018-01-19 17:00,4,0,0,4,4,3.1A,618.58
449,FAC. INFORMATICA,78922,2018-01-19 18:00,8,0,0,8,8,3.1A,618.58
450,FAC. INFORMATICA,78922,2018-01-19 19:00,9,0,0,9,9,3.1A,618.58
451,FAC. INFORMATICA,78922,2018-01-19 20:00,9,0,0,9,9,3.1A,618.58
452,FAC. INFORMATICA,78922,2018-01-19 21:00,9,0,0,9,9,3.1A,618.58
453,FAC. INFORMATICA,78922,2018-01-19 22:00,9,0,0,9,9,3.1A,618.58
454,FAC. INFORMATICA,78922,2018-01-19 23:00,8,0,0,8,8,3.1A,618.58
455,FAC. INFORMATICA,78922,2018-01-20 00:00,4,0,0,4,4,3.1A,618.58
456,FAC. INFORMATICA,78922,2018-01-20 01:00,8,0,0,8,8,3.1A,618.58
457,FAC. INFORMATICA,78922,2018-01-20 02:00,8,0,0,8,8,3.1A,618.58
458,FAC. INFORMATICA,78922,2018-01-20 03:00,8,0,0,8,8,3.1A,618.58
459,FAC. INFORMATICA,78922,2018-01-20 04:00,8,0,0,8,8,3.1A,618.58
460,FAC. INFORMATICA,78922,2018-01-20 05:00,8,0,0,8,8,3.1A,618.58
461,FAC. INFORMATICA,78922,2018-01-20 06:00,8,0,0,8,8,3.1A,618.58
462,FAC. INFORMATICA,78922,2018-01-20 07:00,9,0,0,9,9,3.1A,618.58
463,FAC. INFORMATICA,78922,2018-01-20 08:00,8,0,0,8,8,3.1A,618.58
464,FAC. INFORMATICA,78922,2018-01-20 09:00,8,0,0,8,8,3.1A,618.58
465,FAC. INFORMATICA,78922,2018-01-20 10:00,8,0,0,8,8,3.1A,618.58
466,FAC. INFORMATICA,78922,2018-01-20 11:00,8,0,0,8,8,3.1A,618.58
467,FAC. INFORMATICA,78922,2018-01-20 12:00,8,0,0,8,8,3.1A,618.58
468,FAC. INFORMATICA,78922,2018-01-20 13:00,8,0,0,8,8,3.1A,618.58
469,FAC. INFORMATICA,78922,2018-01-20 14:00,9,0,0,9,9,3.1A,618.58
470,FAC. INFORMATICA,78922,2018-01-20 15:00,9,0,0,9,9,3.1A,618.58
471,FAC. INFORMATICA,78922,2018-01-20 16:00,9,0,0,9,9,3.1A,618.58
472,FAC. INFORMATICA,78922,2018-01-20 17:00,9,0,0,9,9,3.1A,618.58
473,FAC. INFORMATICA,78922,2018-01-20 18:00,8,0,0,8,8,3.1A,618.58
474,FAC. INFORMATICA,78922,2018-01-20 19:00,4,0,0,4,4,3.1A,618.58
475,FAC. INFORMATICA,78922,2018-01-20 20:00,4,0,0,4,4,3.1A,618.58
476,FAC. INFORMATICA,78922,2018-01-20 21:00,4,0,0,4,4,3.1A,618.58
477,FAC. INFORMATICA,78922,2018-01-20 22:00,4,0,0,4,4,3.1A,618.58
478,FAC. INFORMATICA,78922,2018-01-20 23:00,3,0,0,3,3,3.1A,618.58
479,FAC. INFORMATICA,78922,2018-01-21 00:00,3,0,0,3,3,3.1A,618.58
480,FAC. INFORMATICA,78922,2018-01-21 01:00,9,0,0,9,9,3.1A,618.58
481,FAC. INFORMATICA,78922,2018-01-21 02:00,9,0,0,9,9,3.1A,618.58
482,FAC. INFORMATICA,78922,2018-01-21 03:00,9,0,0,9,9,3.1A,618.58
483,FAC. INFORMATICA,78922,2018-01-21 04:00,9,0,0,9,9,3.1A,618.58
484,FAC. INFORMATICA,78922,2018-01-21 05:00,9,0,0,9,9,3.1A,618.58
485,FAC. INFORMATICA,78922,2018-01-21 06:00,9,0,0,9,9,3.1A,618.58
486,FAC. INFORMATICA,78922,2018-01-21 07:00,8,0,0,8,8,3.1A,618.58
487,FAC. INFORMATICA,78922,2018-01-21 08:00,8,0,0,8,8,3.1A,618.58
488,FAC. INFORMATICA,78922,2018-01-21 09:00,8,0,0,8,8,3.1A,618.58
489,FAC. INFORMATICA,78922,2018-01-21 10:00,8,0,0,8,8,3.1A,618.58
490,FAC. INFORMATICA,78922,2018-01-21 11:00,9,0,0,9,9,3.1A,618.58
491,FAC. INFORMATICA,78922,2018-01-21 12:00,8,0,0,8,8,3.1A,618.58
492,FAC. INFORMATICA,78922,2018-01-21 13:00,8,0,0,8,8,3.1A,618.58
493,FAC. INFORMATICA,78922,2018-01-21 14:00,8,0,0,8,8,3.1A,618.58
494,FAC. INFORMATICA,78922,2018-01-21 15:00,9,0,0,9,9,3.1A,618.58
495,FAC. INFORMATICA,78922,2018-01-21 16:00,8,0,0,8,8,3.1A,618.58
496,FAC. INFORMATICA,78922,2018-01-21 17:00,8,0,0,8,8,3.1A,618.58
497,FAC. INFORMATICA,78922,2018-01-21 18:00,8,0,0,8,8,3.1A,618.58
498,FAC. INFORMATICA,78922,2018-01-21 19:00,4,0,0,4,4,3.1A,618.58
499,FAC. INFORMATICA,78922,2018-01-21 20:00,4,0,0,4,4,3.1A,618.58
500,FAC. INFORMATICA,78922,2018-01-21 21:00,4,0,0,4,4,3.1A,618.58
501,FAC. INFORMATICA,78922,2018-01-21 22:00,4,0,0,4,4,3.1A,618.58
502,FAC. INFORMATICA,78922,2018-01-21 23:00,3,0,0,3,3,3.1A,618.58
503,FAC. INFORMATICA,78922,2018-01-22 00:00,4,0,0,4,4,3.1A,618.58
504,FAC. INFORMATICA,78922,2018-01-22 01:00,7,0,0,7,7,3.1A,618.58
505,FAC. INFORMATICA,78922,2018-01-22 02:00,8,0,0,8,8,3.1A,618.58
506,FAC. INFORMATICA,78922,2018-01-22 03:00,8,0,0,8,8,3.1A,618.58
507,FAC. INFORMATICA,78922,2018-01-22 04:00,9,0,0,9,9,3.1A,618.58
508,FAC. INFORMATICA,78922,2018-01-22 05:00,8,0,0,8,8,3.1A,618.58
509,FAC. INFORMATICA,78922,2018-01-22 06:00,8,0,0,8,8,3.1A,618.58
510,FAC. INFORMATICA,78922,2018-01-22 07:00,8,0,0,8,8,3.1A,618.58
511,FAC. INFORMATICA,78922,2018-01-22 08:00,8,0,0,8,8,3.1A,618.58
512,FAC. INFORMATICA,78922,2018-01-22 09:00,3,0,0,3,3,3.1A,618.58
513,FAC. INFORMATICA,78922,2018-01-22 10:00,3,0,0,3,3,3.1A,618.58
514,FAC. INFORMATICA,78922,2018-01-22 11:00,3,0,0,3,3,3.1A,618.58
515,FAC. INFORMATICA,78922,2018-01-22 12:00,3,0,0,3,3,3.1A,618.58
516,FAC. INFORMATICA,78922,2018-01-22 13:00,3,0,0,3,3,3.1A,618.58
517,FAC. INFORMATICA,78922,2018-01-22 14:00,4,0,0,4,4,3.1A,618.58
518,FAC. INFORMATICA,78922,2018-01-22 15:00,3,0,0,3,3,3.1A,618.58
519,FAC. INFORMATICA,78922,2018-01-22 16:00,3,0,0,3,3,3.1A,618.58
520,FAC. INFORMATICA,78922,2018-01-22 17:00,3,0,0,3,3,3.1A,618.58
521,FAC. INFORMATICA,78922,2018-01-22 18:00,8,0,0,8,8,3.1A,618.58
522,FAC. INFORMATICA,78922,2018-01-22 19:00,8,0,0,8,8,3.1A,618.58
523,FAC. INFORMATICA,78922,2018-01-22 20:00,8,0,0,8,8,3.1A,618.58
524,FAC. INFORMATICA,78922,2018-01-22 21:00,9,0,0,9,9,3.1A,618.58
525,FAC. INFORMATICA,78922,2018-01-22 22:00,9,0,0,9,9,3.1A,618.58
526,FAC. INFORMATICA,78922,2018-01-22 23:00,8,0,0,8,8,3.1A,618.58
527,FAC. INFORMATICA,78922,2018-01-23 00:00,3,0,0,3,3,3.1A,618.58
528,FAC. INFORMATICA,78922,2018-01-23 01:00,9,0,0,9,9,3.1A,618.58
529,FAC. INFORMATICA,78922,2018-01-23 02:00,9,0,0,9,9,3.1A,618.58
530,FAC. INFORMATICA,78922,2018-01-23 03:00,8,0,0,8,8,3.1A,618.58
531,FAC. INFORMATICA,78922,2018-01-23 04:00,8,0,0,8,8,3.1A,618.58
532,FAC. INFORMATICA,78922,2018-01-23 05:00,9,0,0,9,9,3.1A,618.58
533,FAC. INFORMATICA,78922,2018-01-23 06:00,9,0,0,9,9,3.1A,618.58
534,FAC. INFORMATICA,78922,2018-01-23 07:00,8,0,0,8,8,3.1A,618.58
535,FAC. INFORMATICA,78922,2018-01-23 08:00,8,0,0,8,8,3.1A,618.58
536,FAC. INFORMATICA,78922,2018-01-23 09:00,4,0,0,4,4,3.1A,618.58
537,FAC. INFORMATICA,78922,2018-01-23 10:00,4,0,0,4,4,3.1A,618.58
538,FAC. INFORMATICA,78922,2018-01-23 11:00,4,0,0,4,4,3.1A,618.58
539,FAC. INFORMATICA,78922,2018-01-23 12:00,4,0,0,4,4,3.1A,618.58
540,FAC. INFORMATICA,78922,2018-01-23 13:00,4,0,0,4,4,3.1A,618.58
541,FAC. INFORMATICA,78922,2018-01-23 14:00,4,0,0,4,4,3.1A,618.58
542,FAC. INFORMATICA,78922,2018-01-23 15:00,4,0,0,4,4,3.1A,618.58
543,FAC. INFORMATICA,78922,2018-01-23 16:00,4,0,0,4,4,3.1A,618.58
544,FAC. INFORMATICA,78922,2018-01-23 17:00,3,0,0,3,3,3.1A,618.58
545,FAC. INFORMATICA,78922,2018-01-23 18:00,8,0,0,8,8,3.1A,618.58
546,FAC. INFORMATICA,78922,2018-01-23 19:00,9,0,0,9,9,3.1A,618.58
547,FAC. INFORMATICA,78922,2018-01-23 20:00,9,0,0,9,9,3.1A,618.58
548,FAC. INFORMATICA,78922,2018-01-23 21:00,9,0,0,9,9,3.1A,618.58
549,FAC. INFORMATICA,78922,2018-01-23 22:00,9,0,0,9,9,3.1A,618.58
550,FAC. INFORMATICA,78922,2018-01-23 23:00,9,0,0,9,9,3.1A,618.58
551,FAC. INFORMATICA,78922,2018-01-24 00:00,4,0,0,4,4,3.1A,618.58
552,FAC. INFORMATICA,78922,2018-01-24 01:00,9,0,0,9,9,3.1A,618.58
553,FAC. INFORMATICA,78922,2018-01-24 02:00,9,0,0,9,9,3.1A,618.58
554,FAC. INFORMATICA,78922,2018-01-24 03:00,9,0,0,9,9,3.1A,618.58
555,FAC. INFORMATICA,78922,2018-01-24 04:00,9,0,0,9,9,3.1A,618.58
556,FAC. INFORMATICA,78922,2018-01-24 05:00,9,0,0,9,9,3.1A,618.58
557,FAC. INFORMATICA,78922,2018-01-24 06:00,8,0,0,8,8,3.1A,618.58
558,FAC. INFORMATICA,78922,2018-01-24 07:00,8,0,0,8,8,3.1A,618.58
559,FAC. INFORMATICA,78922,2018-01-24 08:00,8,0,0,8,8,3.1A,618.58
560,FAC. INFORMATICA,78922,2018-01-24 09:00,3,0,0,3,3,3.1A,618.58
561,FAC. INFORMATICA,78922,2018-01-24 10:00,4,0,0,4,4,3.1A,618.58
562,FAC. INFORMATICA,78922,2018-01-24 11:00,3,0,0,3,3,3.1A,618.58
563,FAC. INFORMATICA,78922,2018-01-24 12:00,4,0,0,4,4,3.1A,618.58
564,FAC. INFORMATICA,78922,2018-01-24 13:00,4,0,0,4,4,3.1A,618.58
565,FAC. INFORMATICA,78922,2018-01-24 14:00,4,0,0,4,4,3.1A,618.58
566,FAC. INFORMATICA,78922,2018-01-24 15:00,4,0,0,4,4,3.1A,618.58
567,FAC. INFORMATICA,78922,2018-01-24 16:00,4,0,0,4,4,3.1A,618.58
568,FAC. INFORMATICA,78922,2018-01-24 17:00,4,0,0,4,4,3.1A,618.58
569,FAC. INFORMATICA,78922,2018-01-24 18:00,9,0,0,9,9,3.1A,618.58
570,FAC. INFORMATICA,78922,2018-01-24 19:00,9,0,0,9,9,3.1A,618.58
571,FAC. INFORMATICA,78922,2018-01-24 20:00,9,0,0,9,9,3.1A,618.58
572,FAC. INFORMATICA,78922,2018-01-24 21:00,9,0,0,9,9,3.1A,618.58
573,FAC. INFORMATICA,78922,2018-01-24 22:00,8,0,0,8,8,3.1A,618.58
574,FAC. INFORMATICA,78922,2018-01-24 23:00,9,0,0,9,9,3.1A,618.58
575,FAC. INFORMATICA,78922,2018-01-25 00:00,4,0,0,4,4,3.1A,618.58
576,FAC. INFORMATICA,78922,2018-01-25 01:00,8,0,0,8,8,3.1A,618.58
577,FAC. INFORMATICA,78922,2018-01-25 02:00,8,0,0,8,8,3.1A,618.58
578,FAC. INFORMATICA,78922,2018-01-25 03:00,9,0,0,9,9,3.1A,618.58
579,FAC. INFORMATICA,78922,2018-01-25 04:00,8,0,0,8,8,3.1A,618.58
580,FAC. INFORMATICA,78922,2018-01-25 05:00,9,0,0,9,9,3.1A,618.58
581,FAC. INFORMATICA,78922,2018-01-25 06:00,9,0,0,9,9,3.1A,618.58
582,FAC. INFORMATICA,78922,2018-01-25 07:00,8,0,0,8,8,3.1A,618.58
583,FAC. INFORMATICA,78922,2018-01-25 08:00,8,0,0,8,8,3.1A,618.58
584,FAC. INFORMATICA,78922,2018-01-25 09:00,3,0,0,3,3,3.1A,618.58
585,FAC. INFORMATICA,78922,2018-01-25 10:00,3,0,0,3,3,3.1A,618.58
586,FAC. INFORMATICA,78922,2018-01-25 11:00,3,0,0,3,3,3.1A,618.58
587,FAC. INFORMATICA,78922,2018-01-25 12:00,3,0,0,3,3,3.1A,618.58
588,FAC. INFORMATICA,78922,2018-01-25 13:00,3,0,0,3,3,3.1A,618.58
589,FAC. INFORMATICA,78922,2018-01-25 14:00,4,0,0,4,4,3.1A,618.58
590,FAC. INFORMATICA,78922,2018-01-25 15:00,4,0,0,4,4,3.1A,618.58
591,FAC. INFORMATICA,78922,2018-01-25 16:00,4,0,0,4,4,3.1A,618.58
